recording,venue,time,ntime,bell_id,bell_no,peak_value,x0,y0,z0,mean_resultant_length,spherical_variation,sample_variation,az0,el0,start_time,end_time,bell_name,pitch,type
mic_121617_103906,egh,39038,0.43061897600000004,369,369,0.21415667369051328,-0.4093735264753228,-0.07135458671815283,0.9095723383961496,0.9638222244452588,0.07235555110948244,0.07104671966539322,-170.11256828622948,65.44631861010346,39036,39040,tBellRes69A,69,tBellRes
mic_121617_103906,egh,39069,0.43094608799999995,69,69,0.15184746322565915,-0.36116608012290535,-0.2892608003834118,0.8865028211631383,1.0,0.0,0.0,-141.30848373927589,62.437030115013954,39069,39071,tBell69A,69,tBell
mic_121617_103906,egh,39078,0.43104105600000003,370,370,0.2576970757104882,-0.18370717812265785,0.8375950446161549,-0.5144766408114868,0.8906615141780668,0.21867697164386635,0.20672206716203326,102.37063145277232,-30.962479344274644,39076,39081,tBellRes70Bb,70,tBellRes
mic_121617_103906,egh,39087,0.431136024,177,177,0.21847029765350875,0.8483313379356588,-0.4892677731276421,0.20236350277412454,0.9362069489028276,0.12758610219434474,0.12351654882605835,-29.973827336165108,11.67520437756234,39071,39090,brassBellDry77F5,77,brassBellDry
mic_121617_103906,egh,39089,0.43115712799999995,70,70,0.1914981311213315,-0.11552541037671253,0.9926503822921448,-0.03604300337861226,0.9520136598323969,0.0959726803352059,0.09366999149252496,96.63826349675766,-2.065559366666939,39088,39091,tBell70Bb,70,tBell
mic_121617_103906,egh,39092,0.4311887840000001,363,363,0.1513623785678268,-0.7906145597438212,-0.5627363414179881,-0.24136368403009856,0.975655501997314,0.0486889960053718,0.04809634142236907,-144.55785010772541,-13.967040074042052,39091,39093,tBellRes63D#,63,tBellRes
mic_121617_103906,egh,39105,0.43132596,1,1,0.1520049458664192,0.07450992082285142,-0.4226234055406808,-0.903237360159648,0.9848591089503403,0.030281782099319088,0.030052535517541386,-80.00131329801795,-64.58692160690566,39105,39106,cBell49C#,49,cBell
mic_121617_103906,egh,39127,0.431558104,358,358,0.15580598792609454,0.7945686088559822,0.23752138513484744,-0.5587882581302981,0.9510008527018856,0.09799829459622901,0.09559737816028667,16.643048793797213,-33.97203907670629,39125,39129,tBellRes58Bb,58,tBellRes
mic_121617_103906,egh,39134,0.431631968,31,31,0.2482619685820235,-0.19544665192320526,-0.4209907886141841,0.8857580720230649,0.976538155059606,0.046923689880787885,0.04637323171278074,-114.90327329621049,62.34495473273726,39129,39139,cBell79G,79,cBell
mic_121617_103906,egh,39136,0.431653072,370,370,0.265468222927774,0.24024076007089346,0.8957950918105586,-0.3739458927287104,0.920420374415438,0.15915925116912422,0.15282633436094514,74.98727845916244,-21.959177550259103,39133,39139,tBellRes70Bb,70,tBellRes
mic_121617_103906,egh,39148,0.4317796960000001,70,70,0.17295684468669684,0.3727670473207267,0.4870808448789885,-0.7898081912614973,0.8921647065341197,0.21567058693176056,0.20404213641488803,52.57286743976699,-52.167590282785405,39147,39150,tBell70Bb,70,tBell
mic_121617_103906,egh,39186,0.432180672,361,361,0.22183614154756565,0.760751953203947,-0.6329194471368748,0.14376870011352433,0.9840926791621876,0.03181464167562486,0.031561598819387804,-39.759291211529096,8.265983841947348,39183,39190,tBellRes61C#,61,tBellRes
mic_121617_103906,egh,39188,0.43220177600000004,354,354,0.15135887067005624,-0.8331222508152157,-0.39715447744222493,0.3849358858877436,0.9824812962038274,0.035037407592345186,0.03473050260964716,-154.5125764834913,22.639760038750477,39188,39189,tBellRes54F#,54,tBellRes
mic_121617_103906,egh,39198,0.432307296,30,30,0.2163291567825612,-0.8793495258302277,-0.37717975180544205,0.2906541695041359,0.9384251561321116,0.1231496877357765,0.11935822633842165,-156.78403527563881,16.89712424972306,39193,39203,cBell78F#,78,cBell
mic_121617_103906,egh,39209,0.432423368,61,61,0.17659038298143442,0.7425680983820688,-0.3866431668227308,0.546900064741748,0.9638199316052596,0.07236013678948061,0.07105113944043251,-27.505262019124928,33.15460328155921,39206,39212,tBell61C#,61,tBell
mic_121617_103906,egh,39214,0.43247612799999996,178,178,0.1852840569947173,0.28459269276253063,-0.845560562213181,-0.4517015993506122,1.0,0.0,0.0,-71.39816643126392,-26.85290931553093,39211,39217,brassBellDry78F#5,78,brassBellDry
mic_121617_103906,egh,39221,0.43254999200000005,370,370,0.21770349487750135,-0.086941210817039,0.44423040013353104,-0.8916841242608674,0.9416842172710448,0.11663156545791042,0.11323083494261975,101.07350279644592,-63.08564203146289,39219,39223,tBellRes70Bb,70,tBellRes
mic_121617_103906,egh,39257,0.432929864,1,1,0.16853430514302667,-0.5028226893788561,0.06846895667480651,-0.8616735721940635,0.9762634335670348,0.04747313286593036,0.04690970827990382,172.24577202231876,-59.50501399539874,39255,39260,cBell49C#,49,cBell
mic_121617_103906,egh,39265,0.43301428,360,360,0.16109924218636085,-0.5449468051623536,-0.7187494590205883,0.4317779460567148,0.9536602309222106,0.09267953815557872,0.09053216395739584,-127.16894698420508,25.580446084700213,39261,39270,tBellRes60C,60,tBellRes
mic_121617_103906,egh,39292,0.433299184,177,177,0.2334483014199499,0.7579889056742237,-0.6477495834741673,-0.07663743200183162,0.9367494543108452,0.12650109137830978,0.12250045984833392,-40.51598854384542,-4.395311081724049,39286,39308,brassBellDry77F5,77,brassBellDry
mic_121617_103906,egh,39322,0.43361574399999997,370,370,0.18128211526635565,-0.9829978899402628,-0.016963942486549557,-0.1828315427608275,1.0,0.0,0.0,-179.0113245950599,-10.534732798517508,39304,39331,tBellRes70Bb,70,tBellRes
mic_121617_103906,egh,39326,0.433657952,358,358,0.15166605402610778,0.5794602765782181,-0.7025991602126164,0.4130135687073989,0.9800186650138843,0.0399626699722313,0.039563416224403965,-50.48629952263609,24.394283590488683,39326,39326,tBellRes58Bb,58,tBellRes
mic_121617_103906,egh,39332,0.433721264,382,382,0.17876507429052269,-0.5643785931454753,-0.0019742721941729113,0.8255137223865133,0.9847846191504536,0.030430761699092868,0.03019925388469613,-179.7995724779265,55.640609502095955,39330,39335,tBellRes82Bb,82,tBellRes
mic_121617_103906,egh,39337,0.433774024,1,1,0.19149405271659534,0.6249403456162643,-0.3717884526652449,0.6864567800566959,0.7580456094263416,0.4839087811473168,0.4253668540294464,-30.74918859360887,43.35028261391057,39335,39340,cBell49C#,49,cBell
mic_121617_103906,egh,39343,0.433837336,70,70,0.15335088080716586,-0.917589232227842,0.06614567890392492,-0.3919882014319541,0.9756054272134662,0.04878914557306757,0.04819405039163005,175.87688708709928,-23.07826779406391,39341,39346,tBell70Bb,70,tBell
mic_121617_103906,egh,39344,0.43384788799999996,363,363,0.15532882343581386,-0.7323618420899402,-0.4096491064617426,-0.5439060045869374,0.9509871163654566,0.09802576726908674,0.09562350450691348,-150.77938323479935,-32.94993547661581,39342,39346,tBellRes63D#,63,tBellRes
mic_121617_103906,egh,39387,0.434301624,56,56,0.1660966549181289,-0.16071282560588693,-0.285672858671034,-0.9447552093026486,0.9420532498778804,0.1158935002442394,0.11253567439452404,-119.36108131758428,-70.86611161375257,39384,39391,tBell56G#,56,tBell
mic_121617_103906,egh,39403,0.434470456,354,354,0.15220097824171738,0.7735869603393191,0.4129610188450128,-0.4806520692844897,0.9743847007733992,0.05123059845320155,0.05057445489873325,28.094469769045052,-28.727998348361115,39402,39405,tBellRes54F#,54,tBellRes
mic_121617_103906,egh,39405,0.43449156,30,30,0.2614150336352371,-0.8426171082519933,-0.06464335955526049,0.5346191587910574,0.9020082907055168,0.1959834185889664,0.18638104349851192,-175.61301223953626,32.31808738763443,39399,39411,cBell78F#,78,cBell
mic_121617_103906,egh,39422,0.4346709440000001,357,357,0.16757928232674338,0.13324389932174385,0.12959787040197313,0.9825733841707754,0.9151240940178088,0.16975181196438238,0.16254789254808466,44.20526835656767,79.28784436495582,39420,39425,tBellRes57A,57,tBellRes
mic_121617_103906,egh,39423,0.434681496,369,369,0.24455308731010264,-0.23501370085958406,-0.029627389637184406,0.9715404151097208,0.9495580033571959,0.10088399328560804,0.09833959826029537,-172.8148173326086,76.29789427609543,39421,39426,tBellRes69A,69,tBellRes
mic_121617_103906,egh,39446,0.43492419200000004,69,69,0.17645272003738466,-0.29120803913306026,0.052288935893660585,0.955229681871008,0.9612543930459309,0.07749121390813851,0.0759899918498993,169.82051947538682,72.79057032198298,39440,39453,tBell69A,69,tBell
mic_121617_103906,egh,39506,0.435557312,177,177,0.25623987812920723,0.8871668647006545,-0.050132389706965326,-0.4587174486320303,0.9288299355592772,0.14234012888144545,0.1372749508089488,-3.2342538364203435,-27.30437772832212,39504,39508,brassBellDry77F5,77,brassBellDry
mic_121617_103906,egh,39514,0.43564172799999995,53,53,0.15525249710732586,-0.29451665638621544,-0.22448523296064,0.9289059797921916,0.9210176848335442,0.15796463033291164,0.1517264242238583,-142.68477970768743,68.26491444519712,39512,39517,tBell53F,53,tBell
mic_121617_103906,egh,39517,0.4356733840000001,353,353,0.16216621481480994,-0.2773774345828101,0.22471353954145032,0.934112190227176,0.8583856551619122,0.28322868967617554,0.26317406701225465,140.9878108468589,69.0851832454066,39513,39522,tBellRes53F,53,tBellRes
mic_121617_103906,egh,39519,0.435694488,360,360,0.1724075402695389,-0.8537064615474741,0.21354865680130064,0.4749549964896165,0.7478168779219596,0.5043662441560808,0.440769917095053,165.95604789237845,28.356419894928017,39516,39522,tBellRes60C,60,tBellRes
mic_121617_103906,egh,39530,0.43581056,370,370,0.2337589243149177,-0.9346034165264058,0.3360258378292273,0.11663228596034238,0.9181819757214024,0.16363604855719527,0.15694185946034211,160.22453931926643,6.697781767943522,39527,39533,tBellRes70Bb,70,tBellRes
mic_121617_103906,egh,39531,0.435821112,358,358,0.15031819078719008,-0.9829978899402628,-0.016963942486549557,-0.1828315427608275,1.0,0.0,0.0,-179.0113245950599,-10.534732798517508,39531,39531,tBellRes58Bb,58,tBellRes
mic_121617_103906,egh,39560,0.43612712,1,1,0.18551406004147486,0.2052451151539845,-0.8938657973874528,0.39859550796054,0.6173970243698919,0.7652059512602163,0.6188209142992032,-77.06818052483797,23.49040621744997,39557,39564,cBell49C#,49,cBell
mic_121617_103906,egh,39637,0.43693962399999997,49,49,0.15542689674959215,0.36394160047928864,0.7936848292732194,-0.4874534882654082,0.9624796851692804,0.07504062966143943,0.07363285563644306,65.36633084047331,-29.173343723182867,39634,39641,tBell49C#,49,tBell
mic_121617_103906,egh,39637,0.43693962399999997,354,354,0.15795445528366986,0.6187543389572516,0.6578920073421852,-0.4293264197517371,0.9644710229581376,0.07105795408372506,0.06979564587408382,46.75594527250097,-25.424820643302997,39635,39640,tBellRes54F#,54,tBellRes
mic_121617_103906,egh,39641,0.436981832,30,30,0.17818904849073647,-0.8744235744865152,-0.0262494543946184,0.4844526587048632,0.9642779316615416,0.07144413667691651,0.07016807051053907,-178.2805456438377,28.976618320847702,39635,39648,cBell78F#,78,cBell
mic_121617_103906,egh,39663,0.437213976,177,177,0.21191874871327407,0.4192359626573325,-0.6993707222966972,-0.5788970551047706,0.9418837276113128,0.1162325447773742,0.11285504366101815,-59.05952967421914,-35.373004707289866,39659,39668,brassBellDry77F5,77,brassBellDry
mic_121617_103906,egh,39676,0.437351152,369,369,0.15123432423100594,-0.16777811822404204,0.20887980684107932,0.9634416066058352,0.9793795387755366,0.041240922448926735,0.04081571902781711,128.77240712908608,74.45956282985021,39676,39677,tBellRes69A,69,tBellRes
mic_121617_103906,egh,39759,0.438226968,363,363,0.1844030906594466,-0.6436349864392851,-0.6359310681352298,-0.4258235324775827,0.9364227694033574,0.1271544611932851,0.1231123969429464,-135.3449580969973,-25.202801470981502,39756,39762,tBellRes63D#,63,tBellRes
mic_121617_103906,egh,39761,0.438248072,356,356,0.16857797063167693,-0.5177522897520219,-0.7456112750831193,-0.4195192402327496,0.8511838988783473,0.2976322022433053,0.2754859702902553,-124.77610403723837,-24.804238840019647,39756,39767,tBellRes56G#,56,tBellRes
mic_121617_103906,egh,39803,0.43869125600000003,382,382,0.18041483438314196,0.09261815301649397,0.12079360629447138,0.9883475008367196,0.9762625316711969,0.04747493665760594,0.04691146925494505,52.52091637289138,81.24472498770227,39799,39807,tBellRes82Bb,82,tBellRes
mic_121617_103906,egh,39820,0.43887064,177,177,0.1584239300396235,0.9345230107775112,-0.3482514467912249,0.07340076385947478,0.9370065045361992,0.12598699092760168,0.1220188104568538,-20.437987000112948,4.209339524920661,39814,39826,brassBellDry77F5,77,brassBellDry
mic_121617_103906,egh,39848,0.439166096,1,1,0.15582417765524667,0.5800836278403656,-0.7024329000163759,0.4124209084008035,0.8977499770327997,0.20450004593440066,0.1940449787376076,-50.449400802822296,24.357003476014533,39847,39849,cBell49C#,49,cBell
mic_121617_103906,egh,39861,0.439303272,370,370,0.1648072177023034,-0.5379999293794183,-0.5985336105573124,0.5935601005972087,0.9598421325400678,0.08031573491986442,0.07870308060093499,-131.95121151783272,36.41005286566967,39857,39866,tBellRes70Bb,70,tBellRes
mic_121617_103906,egh,40010,0.44087552,30,30,0.20241431875894916,-0.28581543675034804,0.4978149586894426,0.8188344173398163,0.7838121053022754,0.4323757893954492,0.3856385835816147,119.86185330304626,54.96828409814472,39998,40022,cBell78F#,78,cBell
mic_121617_103906,egh,40373,0.444705896,367,367,0.20293982786597187,-0.7686171026032427,-0.2454699706734719,-0.5907387265816939,0.960699820807776,0.07860035838444812,0.07705585429990723,-162.2882992023026,-36.2094480198448,40370,40376,tBellRes67G,67,tBellRes
mic_121617_103906,egh,40519,0.446246488,367,367,0.20007121140265435,-0.7127937775943156,-0.2602080369267775,-0.6513192827957255,0.9069730036710676,0.18605399265786504,0.17739997061188184,-159.9452006280666,-40.64114414778396,40515,40523,tBellRes67G,67,tBellRes
mic_121617_103906,egh,40522,0.446278144,67,67,0.19847790290589656,-0.6182025044394427,-0.4153534890086155,-0.6673133766628471,0.9209421008183086,0.15811579836338274,0.1518656469403603,-146.10391764083747,-41.860047033668025,40518,40527,tBell67G,67,tBell
mic_121617_103906,egh,40566,0.446742432,353,353,0.18556238580605386,0.9376304687937476,0.0565455209297101,0.3430039475755419,0.9836013304369524,0.03279733912609495,0.03252842276265688,3.4511470218074374,20.059996837462567,40537,40575,tBellRes53F,53,tBellRes
mic_121617_103906,egh,40572,0.4468057440000001,53,53,0.19934049793657213,0.8736000831390828,0.08537227967502885,0.4790975564563823,0.9450550599027904,0.10988988019441924,0.1068709337521333,5.5814882151262974,28.626478579889923,40564,40581,tBell53F,53,tBell
mic_121617_103906,egh,40606,0.447164512,367,367,0.17024874108089288,-0.4775492213221148,0.1878407787685755,-0.858290500382159,0.9011133563798874,0.19777328724022514,0.18799471895377395,158.52813795681553,-59.12517883303581,40601,40611,tBellRes67G,67,tBellRes
mic_121617_103906,egh,40631,0.44742831200000005,55,55,0.16814133474103782,-0.2478680524447825,-0.04345747467629904,-0.9678186175477248,0.8614910677502451,0.27701786449951005,0.2578331401865428,-170.05568580943103,-75.42489826750588,40628,40635,tBell55G,55,tBell
mic_121617_103906,egh,40653,0.44766045600000004,353,353,0.16222018878373076,0.9245618895803088,-0.056891351114964586,0.3767607815365109,0.9751786208890566,0.0496427582218868,0.0490266573609176,-3.521159190016037,22.133181766170694,40648,40658,tBellRes53F,53,tBellRes
mic_121617_103906,egh,40662,0.44775542399999996,53,53,0.18388425020716864,0.876763079222127,-0.07397472177778205,0.4751991618793471,0.9634534131126528,0.07309317377469426,0.07175752076157982,-4.8227677032130565,28.372318228772674,40659,40666,tBell53F,53,tBell
mic_121617_103906,egh,40696,0.448114192,355,355,0.20780765027028586,-0.0792381368371826,0.053589201824159764,-0.9954142429754668,0.9053629885491016,0.18927402290179685,0.1803178589654394,145.92928751811797,-84.51079748026359,40687,40719,tBellRes55G,55,tBellRes
mic_121617_103906,egh,40704,0.4481986080000001,367,367,0.2297847936173161,-0.6728390480553852,0.73345885644835,-0.09656977430543064,0.8863335989027438,0.2273328021945125,0.21441275145611016,132.5317389634904,-5.541676720384435,40698,40710,tBellRes67G,67,tBellRes
mic_121617_103906,egh,40721,0.448377992,353,353,0.15725865055175453,0.876763079222127,-0.07397472177778205,0.4751991618793471,0.9634534131126528,0.07309317377469426,0.07175752076157982,-4.8227677032130565,28.372318228772674,40717,40725,tBellRes53F,53,tBellRes
mic_121617_103906,egh,40724,0.448409648,67,67,0.20164281309994697,-0.8293187547394845,-0.4013743617878348,0.3887531668510997,0.9346472294471782,0.1307055411056437,0.12643455648671387,-154.17390875722143,22.876940025000195,40718,40731,tBell67G,67,tBell
mic_121617_103906,egh,40727,0.448441304,55,55,0.2293769583960445,0.2830480967116399,0.06659654668004374,-0.9567908208789478,0.8570911718752506,0.28581765624949873,0.26539472309350953,13.23994344568418,-73.09551408255855,40723,40732,tBell55G,55,tBell
mic_121617_103906,egh,40730,0.44847296,53,53,0.17990167092233258,0.876763079222127,-0.07397472177778205,0.4751991618793471,0.9634534131126528,0.07309317377469426,0.07175752076157982,-4.8227677032130565,28.372318228772674,40726,40734,tBell53F,53,tBell
mic_121617_103906,egh,40751,0.448694552,358,358,0.15922223331883392,-0.6159266199307531,0.7227766686350924,0.3134139214161287,0.8364981371316412,0.32700372573671754,0.3002708665752939,130.4365497226133,18.26509020288861,40747,40755,tBellRes58Bb,58,tBellRes
mic_121617_103906,egh,40751,0.448694552,370,370,0.2396547698562215,-0.8010186835474029,0.17725794084683105,0.5717942733315251,0.9253407334096474,0.1493185331807052,0.14374452709289587,167.5220659911013,34.87544090022351,40747,40754,tBellRes70Bb,70,tBellRes
mic_121617_103906,egh,40785,0.44905332,1,1,0.15715464171764626,0.7535030945681507,-0.6300017397072173,0.1879651415611424,0.9149449175268356,0.1701101649463288,0.16287579789181206,-39.89889733460143,10.834055944563428,40783,40787,cBell49C#,49,cBell
mic_121617_103906,egh,40826,0.449485952,368,368,0.19470369359227804,0.9590746606420479,0.25211907860069616,0.12888663825190064,0.9394477409471134,0.12110451810577327,0.11743794202936543,14.728532932710989,7.405260145704932,40824,40829,tBellRes68G#,68,tBellRes
mic_121617_103906,egh,40828,0.449507056,370,370,0.15145494480818714,0.2261057192318111,-0.5872906028178793,0.7771524635311127,1.0,0.0,0.0,-68.94339321174553,51.00059197793102,40826,40830,tBellRes70Bb,70,tBellRes
mic_121617_103906,egh,40834,0.44957036799999994,356,356,0.18469635985942826,0.9829049197492052,0.1782946999130595,0.04592296501447336,0.9635446427620804,0.07291071447583941,0.07158172140449504,10.2814114386491,2.632117785203809,40831,40837,tBellRes56G#,56,tBellRes
mic_121617_103906,egh,40854,0.4497814080000001,56,56,0.15513943519961984,0.9801215045426728,0.19092983611873127,-0.053922481514502574,0.951298864176664,0.09740227164667226,0.09503047101618922,11.02329125391966,-3.091029778093334,40851,40858,tBell56G#,56,tBell
mic_121617_103906,egh,40877,0.450024104,1,1,0.18750891684761126,0.4019998626560641,-0.771860579481052,0.492572183814393,0.936918218782963,0.126163562434074,0.12218425131255985,-62.48863126360293,29.509784416698785,40848,40888,cBell49C#,49,cBell
mic_121617_103906,egh,40910,0.4503723200000001,30,30,0.23699218746445586,0.603144223448977,0.4566778568925779,-0.653959005400287,0.9096837050185754,0.18063258996284914,0.17247555682367746,37.13161980510294,-40.84076328616097,40902,40919,cBell78F#,78,cBell
mic_121617_103906,egh,40913,0.45040397600000004,356,356,0.15295178971603518,0.9272776367169092,0.3606199943472826,0.10054553257937286,0.9830134247549988,0.03397315049000249,0.033684606751448354,21.251150885815647,5.770585524354438,40911,40915,tBellRes56G#,56,tBellRes
mic_121617_103906,egh,40917,0.45044618399999997,354,354,0.17287568233745607,-0.8552049589944295,0.11319370718135326,0.5057782743118552,0.943816362290882,0.11236727541823588,0.10921067427200648,172.4602377897448,30.383029583484955,40913,40921,tBellRes54F#,54,tBellRes
mic_121617_103906,egh,40923,0.450509496,49,49,0.1932279263507761,-0.7367580047235033,0.5434003974346912,0.4023725270736832,0.9227354964543348,0.15452900709133033,0.1485592035831722,143.58914171057313,23.72658062652683,40920,40927,tBell49C#,49,tBell
mic_121617_103906,egh,40927,0.450551704,54,54,0.15164847209347518,-0.9266251458586504,0.10441198602677282,0.3611979737434584,0.980662160095782,0.03867567980843578,0.038301727756274606,173.5710373965316,21.173785929302305,40926,40928,tBell54F#,54,tBell
mic_121617_103906,egh,40934,0.450625568,59,59,0.15250635326611944,-0.4884931213162141,0.8651460087040457,-0.113564316799785,1.0,0.0,0.0,119.450663877811,-6.520823968007103,40933,40935,tBell59B,59,tBell
mic_121617_103906,egh,40945,0.45074164,370,370,0.15976797724051214,-0.7800523691738102,0.31875596916051585,-0.5384356354021027,0.9519656213702232,0.09606875725955333,0.09376145572920458,157.77340270014548,-32.57720913813102,40942,40948,tBellRes70Bb,70,tBellRes
mic_121617_103906,egh,40970,0.45100544,278,278,0.22193020815997375,-0.041687519092634816,0.9951058971841784,0.08959020114483822,0.9495765994296216,0.10084680114075706,0.0983042818156762,92.3988633839847,5.140032109034522,40967,40974,glock78F#,78,glock
mic_121617_103906,egh,40980,0.45111096,49,49,0.1629771678543146,0.7566665015119004,0.5681542444624834,-0.3235066614291054,0.937173177437717,0.125653645124566,0.12170643549129345,36.90159624608346,-18.875126048757515,40979,40982,tBell49C#,49,tBell
mic_121617_103906,egh,40992,0.45123758399999997,368,368,0.1545870638410398,0.9801215045426728,0.19092983611873127,-0.053922481514502574,0.951298864176664,0.09740227164667226,0.09503047101618922,11.02329125391966,-3.091029778093334,40990,40994,tBellRes68G#,68,tBellRes
mic_121617_103906,egh,41004,0.451364208,354,354,0.16481265699337186,-0.3658164320954666,0.6621448430976108,0.654020293850415,0.9371349369453132,0.1257301261093735,0.12177810995650372,118.91941767675532,40.84540512793808,41001,41007,tBellRes54F#,54,tBellRes
mic_121617_103906,egh,41017,0.451501384,30,30,0.1980916933226764,-0.8744235744865152,-0.0262494543946184,0.4844526587048632,0.9642779316615416,0.07144413667691651,0.07016807051053907,-178.2805456438377,28.976618320847702,41003,41026,cBell78F#,78,cBell
mic_121617_103906,egh,41033,0.451670216,370,370,0.16417167163505292,0.20152474167617904,-0.8623471103621835,0.4644838422833902,0.9749123156016976,0.05017536879660467,0.04954597688813589,-76.84641961437855,27.6768223237947,41027,41039,tBellRes70Bb,70,tBellRes
mic_121617_103906,egh,41043,0.451775736,49,49,0.17534445204964372,0.142387216493695,0.8006719851821648,0.5819366397844605,0.9528488411907438,0.09430231761851247,0.09207908584145674,79.91624373513963,35.586871161675205,41040,41047,tBell49C#,49,tBell
mic_121617_103906,egh,41060,0.45195512,1,1,0.16079049712772142,0.06809899587979852,-0.9744476509684974,-0.21404275806983186,0.7582228786394275,0.483554242721145,0.4250980663077401,-86.0024002763288,-12.359374093377225,41057,41069,cBell49C#,49,cBell
mic_121617_103906,egh,41095,0.45232444,278,278,0.2238771901896562,-0.19475741250018253,0.9778168163316278,0.07709619948683237,1.0,0.0,0.0,101.26451645566368,4.42167452230594,41090,41116,glock78F#,78,glock
mic_121617_103906,egh,41097,0.452345544,354,354,0.17032072512624818,-0.8552049589944295,0.11319370718135326,0.5057782743118552,0.943816362290882,0.11236727541823588,0.10921067427200648,172.4602377897448,30.383029583484955,41094,41100,tBellRes54F#,54,tBellRes
mic_121617_103906,egh,41101,0.45238775200000003,49,49,0.1956344662007616,-0.3923772042732965,0.8688829805879069,0.3017987667492145,0.924593925519844,0.15081214896031225,0.14512607289180535,114.30336832710164,17.565673302621537,41099,41104,tBell49C#,49,tBell
mic_121617_103906,egh,41121,0.452598792,30,30,0.20243073197334024,-0.7706449376138451,0.03945144037772413,0.6360424230994941,0.9841841050782332,0.031631789843533875,0.031381647311357515,177.0694292425211,39.49734198720278,41077,41128,cBell78F#,78,cBell
mic_121617_103906,egh,41163,0.453041976,368,368,0.1675734965444042,0.9981727399506704,0.010979646988115916,-0.059419092650320374,0.90870339501951,0.18259320996098016,0.17425813988001648,0.6302136269642875,-3.4064697367582526,41161,41165,tBellRes68G#,68,tBellRes
mic_121617_103906,egh,41232,0.453770064,56,56,0.15080895378242495,0.9257828913559102,0.2741956148818417,-0.2602744759907501,0.9822254348517808,0.03554913029643858,0.035233195130230266,16.49807852424264,-15.086349197082713,41230,41248,tBell56G#,56,tBell
mic_121617_103906,egh,41264,0.454107728,354,354,0.16413818639944808,-0.9445072987958976,-0.08672314781649869,0.31683601145399265,0.9624243943740723,0.07515121125185531,0.07373928511370009,-174.75390288390656,18.471687768045086,41260,41269,tBellRes54F#,54,tBellRes
mic_121617_103906,egh,41302,0.454508704,30,30,0.2470021317071043,-0.8399226699247675,0.1879996961568212,0.5091031553539941,0.9354304509863304,0.12913909802733906,0.12496987136751035,167.3834510330297,30.604109818784643,41291,41312,cBell78F#,78,cBell
mic_121617_103906,egh,41311,0.454603672,68,68,0.16515056842170225,0.9431577213675124,0.3225871564952565,-0.07994397468944565,0.9373522499150688,0.12529550016986235,0.12137075957915833,18.882168151040908,-4.585345407592182,41309,41314,tBell68G#,68,tBell
mic_121617_103906,egh,41311,0.454603672,368,368,0.16023268679268513,0.8317579006915831,0.5550655632823546,0.009000838581666112,0.9089716899547604,0.1820566200904792,0.1737704668607869,33.71677959089713,0.5157170264451645,41308,41314,tBellRes68G#,68,tBellRes
mic_121617_103906,egh,41375,0.455279,368,368,0.1723371233764371,0.9463525925097956,0.31500618384809503,0.07202690321990017,0.9093068859029296,0.18138622819414046,0.17316098724951634,18.410715036480344,4.13041417471449,41373,41378,tBellRes68G#,68,tBellRes
mic_121617_103906,egh,41383,0.455363416,356,356,0.1894256909153439,0.9535802485698982,0.2652682211829216,-0.14253939935266982,0.9206978961822696,0.1586042076354608,0.15231538396554267,15.545574274141554,-8.194817104158313,41380,41387,tBellRes56G#,56,tBellRes
mic_121617_103906,egh,41403,0.455574456,56,56,0.16326728927656753,0.9479473259678054,0.004452241767990495,-0.318396050122684,0.9292845620184113,0.14143087596317772,0.13643020279424978,0.2691001704309157,-18.5659524959684,41400,41407,tBell56G#,56,tBell
mic_121617_103906,egh,41435,0.45591212,30,30,0.2110467998150628,0.7972351315768126,0.5698691753050628,0.19916141196735335,0.8475835082652132,0.30483298346957355,0.2816021965168333,35.55744634453226,11.487924979228413,41430,41440,cBell78F#,78,cBell
mic_121617_103906,egh,41452,0.456091504,368,368,0.28062947360998763,0.9836044044337392,0.1708812376673861,0.0576366046173064,0.8620524440467893,0.27589511190642146,0.2568655837129573,9.855606800950298,3.3041653090408216,41449,41455,tBellRes68G#,68,tBellRes
mic_121617_103906,egh,41456,0.456133712,68,68,0.1776656507007796,0.8817299439925355,0.4643948018538577,0.08300466178496507,0.9758120263480784,0.0483759473038432,0.04779088923445718,27.77514758922947,4.761294885214586,41451,41482,tBell68G#,68,tBell
mic_121617_103906,egh,41457,0.45614426399999997,356,356,0.2447315428424751,0.9664851951442759,0.2527302807284521,0.04509736987728706,0.9282019990204682,0.14359600195906366,0.1384410490144068,14.654377886575858,2.584765604149488,41452,41463,tBellRes56G#,56,tBellRes
mic_121617_103906,egh,41481,0.456397512,56,56,0.2076869954223821,0.9497080819638756,0.1898011638530004,-0.2490583812132066,0.9143868947519368,0.17122621049612666,0.16389660670591066,11.30178466004594,-14.421799042551914,41477,41486,tBell56G#,56,tBell
mic_121617_103906,egh,41502,0.456619104,359,359,0.16233387721687126,-0.6867492933529602,0.5588435009186086,0.464832603805115,0.9368803710573724,0.12623925788525536,0.1222551703274004,140.8629637293401,27.69938899421909,41500,41504,tBellRes59B,59,tBellRes
mic_121617_103906,egh,41509,0.456692968,354,354,0.17090811671545136,-0.9445072987958976,-0.08672314781649869,0.31683601145399265,0.9624243943740723,0.07515121125185531,0.07373928511370009,-174.75390288390656,18.471687768045086,41502,41532,tBellRes54F#,54,tBellRes
